is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Sports Event,Young Boys vs Manchester United,Person,Cristiano Ronaldo,Sport,Soccer,Sports League,Europe - Soccer,Sports League,International Clubs - Soccer,Sports League,UEFA Champions League,"[0.9677, 'mufc', 'Organization']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.6369, 'Guiness World Records', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Entities [Entity Service],Sports/Outdoor - Fashion,"[0.3522, 'nikefootball', 'Other']"
False,Person,Cristiano Ronaldo,Sport,Soccer,Sports Team,Portugal,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Portugal,Unified Twitter Taxonomy,Soccer,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Entities [Entity Service],Travel,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,"[0.9355, 'Madeira island', 'Place']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.6136, 'CR7PLAYITCOOL', 'Person']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.5841, 'MoreThanAScore', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.9587, 'Times Square', 'Place']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Entities [Entity Service],Sports/Outdoor - Fashion,"[0.5726, 'CR7', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Portugal vs France,Person,Cristiano Ronaldo,Sport,Soccer,Sports Team,Portugal,Sports League,Europe - Soccer,Sports League,International - Soccer,
False,Sports Event,Portugal vs France,Person,Cristiano Ronaldo,Sport,Soccer,Sports Team,Portugal,Sports League,Europe - Soccer,Sports League,International - Soccer,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Unified Twitter Taxonomy,Popular Images,"[0.6791, 'Papá', 'Person']"
False,Sports Event,Hungary vs Portugal,Person,Cristiano Ronaldo,Sport,Soccer,Sports Team,Portugal,Sports League,Europe - Soccer,Sports League,International - Soccer,"[0.4836, 'Portugal', 'Place']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Unified Twitter Taxonomy,Popular Images,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Unified Twitter Taxonomy,Popular Images,"[0.5662, 'European Championships', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Unified Twitter Taxonomy,Popular Images,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.2806, 'campeoesdaeuropa', 'Person']"
False,Person,Cristiano Ronaldo,Sport,Soccer,Sports Team,Portugal,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Portugal,Unified Twitter Taxonomy,Soccer,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Interests and Hobbies Vertical,Careers,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Careers,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Sports Team,Juventus FC,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Juventus vs Inter Milan,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Inter Milan,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Juventus vs Parma Calcio,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Parma Calcio,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Juventus vs Genoa,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Genoa,
False,Sports Event,Juventus vs Napoli,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Napoli,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Sports Team,Juventus FC,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.5405, 'Campeonato do Mundo', 'Organization']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Sports Team,Juventus FC,"[0.5151, 'forzajuve', 'Other']"
False,TV Shows,UEFA Champions League Soccer,TV Shows,UEFA Champions League Football,TV Shows,UEFA Champions League Soccer,TV Shows,UEFA Champions League: TSG 1899 Hoffenheim-Liverpool FC,Person,Cristiano Ronaldo,Sport,Soccer,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.4902, 'CR7', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Juventus vs Spezia,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Spezia,
False,Sports Event,Juventus vs Crotone,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Crotone,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.5596, 'CR7', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Napoli vs Juventus,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Napoli vs Juventus,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,TV Shows,UEFA Champions League Football,TV Shows,Live: Coppa Italia Football,TV Shows,UEFA Champions League: TSG 1899 Hoffenheim-Liverpool FC,Person,Cristiano Ronaldo,Sport,Soccer,Sports League,Coppa Italia,
False,Sports Event,Juventus vs Roma,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Roma,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Sports Team,Juventus FC,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Sampdoria vs Juventus,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Sampdoria vs Juventus,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Juventus vs Bologna,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Bologna,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Sports Team,Juventus FC,"[0.9532, 'Italy', 'Place']"
False,Sports Event,Juventus vs Sassuolo,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Sassuolo,
False,Sports Event,AC Milan vs Juventus,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],AC Milan vs Juventus,
False,Sports Event,Juventus vs Udinese,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Udinese,
False,Person,Cristiano Ronaldo,Events [Entity Service],New Years Eve,Events [Entity Service],Happy New Year,Athlete,Cristiano Ronaldo,Holiday,New Years Eve,Holiday,Happy New Year,"[0.7657, 'SIXPAD', 'Other']"
False,Person,Cristiano Ronaldo,Events [Entity Service],New Years Eve,Events [Entity Service],Happy New Year,Athlete,Cristiano Ronaldo,Holiday,New Years Eve,Holiday,Happy New Year,"[0.9916, 'COVID-19', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.9938, 'Dubai', 'Place']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Sport,Soccer,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,"[0.6566, 'Globe Soccer Player Of', 'Other']"
False,Person,Cristiano Ronaldo,Events [Entity Service],Christmas,Athlete,Cristiano Ronaldo,Holiday,Christmas,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,"[0.4281, 'Funchal', 'Other']"
False,Person,Cristiano Ronaldo,Events [Entity Service],Christmas,Athlete,Cristiano Ronaldo,Holiday,Christmas,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,
False,Sports Event,Dijon vs Monaco,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,France - Soccer,Sports League,Ligue 1,Events [Entity Service],Dijon vs Monaco,"[0.8119, 'Champion Promenade', 'Other']"
False,Sports Event,Parma Calcio vs Juventus,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Parma Calcio vs Juventus,"[0.4099, 'finoallafine', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.4513, 'HerbalifeNutrition', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Athlete,Gennady Golovkin,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Gennady Golovkin,
False,Sports Event,Juventus vs Atalanta,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Atalanta,"[0.613, 'finoallafine', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.672, 'France Football', 'Organization']"
False,Person,Cristiano Ronaldo,Sport,Soccer,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,"[0.7348, 'Globe Soccer', 'Other']"
False,Sports Event,Genoa vs Juventus,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Genoa vs Juventus,"[0.9799, 'Juventus', 'Organization']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Barcelona vs Juventus,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,International Clubs - Soccer,Sports League,UEFA Champions League,Events [Entity Service],Barcelona vs Juventus,"[0.9589, 'Spain', 'Place']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.659, 'Agnelli', 'Person']"
False,Sports Event,Juventus vs Torino,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Juventus vs Torino,
False,Sports Event,Juventus vs Dynamo Kiev,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,International Clubs - Soccer,Sports League,UEFA Champions League,Events [Entity Service],Juventus vs Dynamo Kiev,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Interests and Hobbies Vertical,Beauty,"[0.8217, 'Legendshampoo', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Juventus vs Ferencvarosi,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,International Clubs - Soccer,Sports League,UEFA Champions League,Events [Entity Service],Juventus vs Ferencvarosi,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,Interests and Hobbies Vertical,Family & relationships,"[0.6926, 'SIXPAD HOME GYM', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.3738, 'todosportugal', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.5937, 'Alana', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Lazio vs Juventus,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Lazio vs Juventus,"[0.6514, 'finoallafine', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.5269, 'ComeBackStronger', 'Other']"
False,Sports Event,Ferencvarosi vs Juventus,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,International Clubs - Soccer,Sports League,UEFA Champions League,Events [Entity Service],Ferencvarosi vs Juventus,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Spezia vs Juventus,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,Italy - Soccer,Sports League,Serie A,Events [Entity Service],Spezia vs Juventus,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Sports Event,Juventus vs Barcelona,Person,Cristiano Ronaldo,Sports League,Europe - Soccer,Sports League,International Clubs - Soccer,Sports League,UEFA Champions League,Events [Entity Service],Juventus vs Barcelona,"[0.8697, 'a Ju', 'Organization']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,"[0.5207, 'todosportugal', 'Organization']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Sport,Soccer,Sports Team,Portugal,Athlete,Cristiano Ronaldo,Interests and Hobbies Vertical,Careers,Interests and Hobbies,Behavior around fashion,"[0.6052, 'nikefootball', 'Other']"
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
False,Person,Cristiano Ronaldo,Athlete,Cristiano Ronaldo,Unified Twitter Taxonomy,Soccer,Unified Twitter Taxonomy,Cristiano Ronaldo,Unified Twitter Taxonomy,Sports,,,
