is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Events [Entity Service],Mars 2020 Perseverance Rover Mission,Entities [Entity Service],Services,Brand,Twitter,Interests and Hobbies Category,Space,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Space,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Events [Entity Service],Mars 2020 Perseverance Rover Mission,Entities [Entity Service],Services,Brand,Twitter,Interests and Hobbies Category,Space,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Space,"[0.6738, 'CountdownToMars', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,"[0.9763, 'New York City', 'Place']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,"[0.8643, 'Chicago', 'Place']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,"[0.9159, 'Philadelphia', 'Place']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Events [Entity Service],Juneteenth,Holiday,Juneteenth,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,"[0.4334, 'BlackLivesMatter', 'Organization']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,,,,,
False,Entities [Entity Service],Services,Brand,Apple,Brand,Twitter,Product,Apple - iOS,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,"[0.9842, 'iOS', 'Other']"
False,Entities [Entity Service],Services,Brand,Apple,Brand,Twitter,Product,Apple - iOS,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Social media,"[0.9867, 'iOS', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Entities [Entity Service],Aerospace,Brand,Twitter,Brand,NASA,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Interests and Hobbies Vertical,Drinks,Interests and Hobbies Category,Generic Drinks,Interests and Hobbies,Wine,Unified Twitter Taxonomy,Twitter,
False,Entities [Entity Service],Services,Brand,Apple,Brand,Twitter,Product,Apple - iOS,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,"[0.979, 'iOS', 'Other']"
False,Events [Entity Service],Mother's Day,Events [Entity Service],Mother's Day,Events [Entity Service],Mother's Day France,Holiday,Mother's Day,Holiday,Mother's Day France,Entities [Entity Service],Services,"[0.8685, ""Mother's Day"", 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,"[0.5076, 'weird dream', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Instagram,Brand,Twitter,Unified Twitter Taxonomy,Instagram,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,"[0.9802, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Person,Megan Rapinoe,Person,Sam Smith,Person,Zion Williamson,Musician,Sam Smith,Music Genre,Pop,Athlete,Megan Rapinoe,
False,Events [Entity Service],World Health Day 2020,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,"[0.5058, 'WorldHealthDay', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,"[0.9517, 'Twitter', 'Other']"
False,Interests and Hobbies Vertical,Drinks,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,
False,Interests and Hobbies Vertical,Home and garden,Interests and Hobbies Category,Cleaning and Laundry,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,"[0.977, 'COVID19', 'Other']"
False,Entities [Entity Service],Science,Interests and Hobbies Category,Weather,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Weather,Unified Twitter Taxonomy,COVID-19,"[0.9735, 'COVID19', 'Other']"
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,
False,Interests and Hobbies Vertical,Family & relationships,Interests and Hobbies Vertical,Fitness,Interests and Hobbies Vertical,Wellness and health,Entities [Entity Service],Exercises,Interests and Hobbies Category,Physical Wellness,Entities [Entity Service],Yoga,
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,"[0.9799, 'COVID19', 'Other']"
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,"[0.9749, 'COVID19', 'Other']"
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,"[0.9767, 'COVID19', 'Other']"
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,"[0.9756, 'COVID19', 'Other']"
False,Events [Entity Service],World Health Day 2020,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,"[0.9053, 'coronavirus', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,"[0.7979, 'TwitterDoYourThing', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Android,Brand,Twitter,Entities [Entity Service],Technology,Entities [Entity Service],Mobile,Unified Twitter Taxonomy,Android,"[0.9752, 'Android', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,"[0.9813, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,"[0.5767, 'Mercury', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,"[0.9877, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Interests and Hobbies Vertical,Family & relationships,Interests and Hobbies Vertical,Wellness and health,Interests and Hobbies Category,Physical Wellness,Entities [Entity Service],Cardio,Entities [Entity Service],Services,Brand,Twitter,"[0.9765, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Interests and Hobbies Vertical,Drinks,Interests and Hobbies Category,Generic Drinks,Interests and Hobbies,Water,Unified Twitter Taxonomy,Twitter,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Apple,Brand,Android,Brand,Twitter,Product,Apple - iOS,Entities [Entity Service],Technology,"[0.9749, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Social media,,,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Apple,Brand,Twitter,Product,Apple - iOS,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,"[0.9826, 'iOS', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Technology,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Person,Tessa Thompson,Brand Vertical,CPG,Entities [Entity Service],Snacks - CPG,Brand,Pringles,Actor,Tessa Thompson,Entities [Entity Service],Food,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Interests and Hobbies Vertical,Family and life stages,Interests and Hobbies Category,Motherhood,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Unified Twitter Taxonomy,Travel,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Hotels,Entities [Entity Service],Services,Brand,Twitter,Entities [Entity Service],Travel,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,Unified Twitter Taxonomy,Twitter,Unified Twitter Taxonomy,Family & relationships,Unified Twitter Taxonomy,Technology,Unified Twitter Taxonomy,Social media,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,"[0.9512, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Android,Brand,Twitter,Entities [Entity Service],Technology,Entities [Entity Service],Mobile,,,"[0.9806, 'Android', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Android,Brand,Twitter,Entities [Entity Service],Technology,Entities [Entity Service],Mobile,,,"[0.9722, 'Android', 'Other']"
False,Entities [Entity Service],Services,Brand,Android,Brand,Twitter,Entities [Entity Service],Technology,Entities [Entity Service],Mobile,,,"[0.9874, 'Android', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,"[0.5897, 'Return of the Mac', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,Entities [Entity Service],Food,Entities [Entity Service],Generic Food,Entities [Entity Service],Candy,,,"[0.955, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Apple,Brand,Twitter,Product,Apple - iOS,,,,,"[0.9845, 'iOS', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Apple,Brand,Twitter,Product,Apple - iOS,,,,,"[0.9836, 'iOS', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,Entities [Entity Service],Food,Entities [Entity Service],Generic Food,Entities [Entity Service],Candy,,,"[0.5462, 'candy', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,"[0.6217, 'John', 'Person']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Apple,Brand,Twitter,Product,Apple - iOS,,,,,"[0.9796, 'iOS', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Android,Brand,Twitter,Entities [Entity Service],Technology,Entities [Entity Service],Mobile,,,"[0.972, 'Android', 'Other']"
False,Entities [Entity Service],Services,Brand,Apple,Brand,Android,Brand,Twitter,Product,Apple - iOS,Entities [Entity Service],Technology,"[0.9767, 'iOS', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,"[0.9894, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,"[0.6872, 'Tweetups', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,"[0.9605, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Apple,Brand,Twitter,Product,Apple - iOS,,,,,"[0.9847, 'iOS', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,"[0.9728, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,"[0.9776, 'Twitters', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Events [Entity Service],Father's Day 2019,Holiday,Father's Day 2019,Entities [Entity Service],Services,Brand,Twitter,,,,,"[0.804, 'Father’s Day', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,"[0.9834, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Microsoft,Brand,Twitter,Product,Microsoft Windows,Entities [Entity Service],Technology,,,"[0.9778, 'Twitter', 'Other']"
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Interests and Hobbies Vertical,Wellness and health,Interests and Hobbies,Self-care,Entities [Entity Service],Services,Brand,Twitter,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Events [Entity Service],Mother's Day UK 2019,Events [Entity Service],Mother's Day 2019,Holiday,Mother's Day UK 2019,Holiday,Mother's Day 2019,Entities [Entity Service],Services,Brand,Twitter,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
False,Entities [Entity Service],Services,Brand,Twitter,,,,,,,,,
