is Elon Musk,created at,text,source,possibly sensitive,lang,sentiment,retweet count,reply count,like count,quote count
False,2022-11-02 10:12:19+00:00,"ಭಾರತವು ಇಂದು ದಿಟ್ಟ ಸುಧಾರಣೆಗಳು, ಬೃಹತ್ ಮೂಲಸೌಕರ್ಯ ಮತ್ತು ಅತ್ಯುತ್ತಮ ಪ್ರತಿಭೆಗಳ ಮೇಲೆ ಹೆಚ್ಚಿನ ಗಮನ ಕೇಂದ್ರೀಕರಿಸುತ್ತಿದೆ.

ಭಾರತದ ಪ್ರಗತಿಯಲ್ಲಿ ಕರ್ನಾಟಕದ ಪಾತ್ರವು ಬಹುಮುಖ್ಯ. #InvestKarnataka2022 ",Twitter Media Studio,False,kn,0.0,1580,1241,5317,11
False,2022-11-02 10:11:50+00:00,"ಇನ್ವೆಸ್ಟ್ ಕರ್ನಾಟಕ ೨೦೨೨ ಜಾಗತಿಕ ಹೂಡಿಕೆದಾರರ ಸಮಾವೇಶವನ್ನು ಆಯೋಜಿಸಿದ್ದಕ್ಕಾಗಿ ನಾನು ಜನತೆಯನ್ನು ಮತ್ತು ಕರ್ನಾಟಕ ಸರ್ಕಾರವನ್ನು ಶ್ಲಾಘಿಸ ಬಯಸುತ್ತೇನೆ. ಈ ಶೃಂಗಸಭೆಯು ಕೈಗಾರಿಕಾ ಜಗತ್ತು ಮತ್ತು ಕರ್ನಾಟಕದ ನಡುವಿನ ಸಂಬಂಧವನ್ನು ಮತ್ತಷ್ಟು ಬೆಸೆಯುತ್ತದೆ, ಇದು ಜನರಿಗೆ ಹೆಚ್ಚಿನ ಅವಕಾಶಗಳನ್ನು ಒದಗಿಸುತ್ತದೆ.
#InvestKarnataka2022",Twitter Web App,False,kn,0.0,1495,1180,6142,15
False,2022-11-02 10:10:08+00:00,Investing in India is about… ,Twitter Media Studio,False,en,0.0,3474,1273,10528,26
False,2022-11-02 10:09:56+00:00,PM-Gati Shakti is all set to transform India’s infra landscape. It will add great vigour to our growth trajectory. ,Twitter Media Studio,False,en,0.8,2885,1171,7277,17
False,2022-11-02 10:09:41+00:00,"Investments are up and the reform trajectory is moving at a quick pace.

That is why the world is looking towards India with great optimism. ",Twitter Media Studio,False,en,0.5666666666666667,2778,1179,7282,23
False,2022-11-02 07:04:13+00:00,"दिल्ली की झुग्गी-झोपड़ी में रहने वालों के लिए आज नई खुशियों का दिन है। शाम 4.30 बजे विज्ञान भवन में आयोजित एक कार्यक्रम में उन्हें 3024 EWS फ्लैटों की चाबियां सौंपने का सौभाग्य प्राप्त होगा। इनके निर्माण में हर प्रकार की सुविधा का ध्यान रखा गया है।
",Twitter for iPhone,False,hi,0.0,5422,2268,21534,125
False,2022-11-02 05:08:56+00:00,Delivering inaugural address at Global Investors Meet ‘Invest Karnataka 2022’. ,Twitter Media Studio,False,no,0.0,3958,1543,11442,68
False,2022-11-02 03:10:20+00:00,"At 10:30 AM, will be inaugurating #InvestKarnataka2022, a Global Investors Meet which will showcase the rich potential Karnataka offers. Karnataka’s strides in diverse sectors including the StartUp world have captured global attention.  #BuildForTheWorld ",Twitter for iPhone,False,en,0.095,3578,1499,13532,53
False,2022-11-01 14:07:07+00:00,મોરબી ખાતે જયાં ભયાનક પુલ દુર્ઘટના ઘટી તે સ્થળની મુલાકાત લીધી. શોકગ્રસ્ત પરિવારોને મળી સંવેદના વ્યક્ત કરી. હોસ્પિટલમાં સારવાર લઈ રહેલા ઈજાગ્રસ્તોના ખબર અંતર પૂછ્યા તથા બચાવ કામગીરીમાં સામેલ લોકો સાથે વાતચીત કરી. રાહત કામગીરીની સમીક્ષા કરી. ,Twitter for iPhone,False,gu,0.0,4825,1980,18502,81
False,2022-11-01 12:34:52+00:00,"Went to Morbi, which witnessed the horrific bridge mishap. Met the bereaved families and extended condolences. I visited the site of the tragedy and went to the hospital where the injured are recovering. Also met those involved in rescue ops and chaired a review meeting. ",Twitter for iPhone,False,en,-1.0,10645,3627,56461,288
False,2022-10-31 03:57:59+00:00,Rashtriya Ekta Diwas is a tribute to the invaluable role of Sardar Patel in unifying our nation. ,Twitter Media Studio,False,en,0.0,7464,2791,26549,212
False,2022-10-30 14:38:51+00:00,મોરબી ખાતે થયેલ દુર્ઘટનાથી અત્યંત દુ:ખી છું. આ અંગે ગુજરાતના મુખ્યમંત્રી શ્રી @Bhupendrapbjp તથા અન્ય અધિકારીઓ સાથે વાત કરી. રાહત અને બચાવ કામગીરી પુરઝડપે ચાલી રહી છે તથા  અસરગ્રસ્તોને તમામ આવશ્યક  સહાય પૂરી પાડવામાં આવી રહી છે.,Twitter for iPhone,False,gu,0.0,7028,2004,30642,231
False,2022-10-30 13:42:29+00:00,"A glimpse of how our Government has supported the manufacturing sector, breaking free from the conventional mindset that was followed for decades. ",Twitter Media Studio,False,en,0.1285714285714286,4160,1371,12405,53
False,2022-10-30 13:41:36+00:00,"Despite multiple global challenges, India offers a golden opportunity to those who want to invest. ",Twitter Media Studio,False,en,0.1,4206,1287,13185,32
False,2022-10-30 13:41:12+00:00,The facility whose foundation stone has been laid today is all set to transform the defence and aviation sector. The benefits for MSME sector are immense too. ,Twitter Media Studio,False,en,0.0,3162,1218,9626,16
False,2022-10-30 13:40:52+00:00,"Make in India, Make for the Globe! ",Twitter Media Studio,False,en,0.0,5207,1711,23732,79
False,2022-10-30 09:44:55+00:00,Aircraft manufacturing facility in Vadodara is India's giant leap towards becoming self-reliant in aviation sector. ,Twitter Media Studio,False,en,0.225,3946,1639,14048,96
False,2022-10-30 08:26:28+00:00,"Inspiring efforts in Karnataka, Tamil Nadu and Tripura which illustrate India’s close bond with the environment and furthering sustainable development. #MannKiBaat ",Twitter Media Studio,False,en,0.5,2529,1264,8315,23
False,2022-10-30 08:25:59+00:00,ಸುರೇಶ್ ಕುಮಾರ್ ಅವರು ಪರಿಸರ ಕುರಿತು ಅತೀವ ಕಾಳಜಿ ತೋರಿಸಿದ್ದಾರೆ ಮತ್ತು ಅವರು ಕರ್ನಾಟಕದ ವೈಭವೋಪೇತ ಸಂಸ್ಕೃತಿಯ ಬಗ್ಗೆ ಹೆಮ್ಮೆ ಹೊಂದಿದ್ದಾರೆ. ಅವರ ಪರಿಶ್ರಮದ ಬಗ್ಗೆ ಇಂದು #MannKiBaat ನಲ್ಲಿ ಮಾತನಾಡಿದ್ದೇನೆ. ,Twitter Media Studio,False,kn,0.0,1656,1117,5932,23
False,2022-10-30 08:25:12+00:00,"தமிழ்நாட்டிலிருந்து  உள்ளூர் சமூகங்களை வாழ்வித்து, அதிகாரமளிக்கும் வகையிலான, சுற்றுச்சூழலுக்கும் உகந்த பொருட்களை தயாரித்து வழங்கி வரும் ஊக்கப்படுத்தும் முயற்சி இது.
#MannKiBaat ",Twitter Media Studio,False,ta,0.0,1606,1072,5109,17
False,2022-10-30 08:24:12+00:00,আমি ত্রিপুরার জনসাধারণের জন্য গর্বিত কেননা ওঁরা বায়ো ভিলেজ ২.০ র ভাবনা নিয়ে কাজ করছেন আর সুস্থায়ী উন্নয়নের গতি সঞ্চারের লক্ষ্যে এক প্রেরণাদায়ক পথ প্রদর্শন করছেন। #MannKiBaat ,Twitter Media Studio,False,bn,0.0,1627,1190,5308,20
False,2022-10-30 07:04:47+00:00,"Bhagwan Birsa Munda taught us how to live in harmony with our surroundings and be proud of our culture. Inspired by him, we are working to fulfil his dreams and to empower our tribal communities. #MannKiBaat ",Twitter Media Studio,False,en,0.4681818181818182,3076,1310,10361,44
False,2022-10-30 07:04:04+00:00,This year’s National Games in Gujarat were a celebration of sports and the spirit of Ek Bharat Shreshtha Bharat. #MannKiBaat ,Twitter Media Studio,False,en,0.0,2302,1195,6903,24
False,2022-10-30 07:02:54+00:00,I would like to laud all IITs for a unique effort to enhance research and innovation. I also hope other universities and institutions follow this practice. #MannKiBaat ,Twitter Media Studio,False,en,0.125,2695,1253,9723,37
False,2022-10-30 07:02:26+00:00,A very special Diwali gift from our passionate youth working in the space sector. #MannKiBaat @isro ,Twitter Media Studio,False,en,0.20714285714285716,2184,1217,6949,25
False,2022-10-30 07:01:35+00:00,"Bipin Bhai and Varsha Ben give a glimpse of the happiness in Modhera, the land of the Surya Mandir which is now making a name in solar energy too… #MannKiBaat ",Twitter Media Studio,False,en,0.7,2029,1120,5931,16
False,2022-10-30 07:00:46+00:00,Chhath Pooja is closely linked to the sun…during today’s #MannKiBaat highlighted our nation’s strides in solar energy. ,Twitter Media Studio,False,en,0.0,2590,1185,8369,34
False,2022-10-30 07:00:18+00:00,आज सूर्य उपासना का महापर्व छठ मनाया जा रहा है। यह परंपरा इस बात का प्रमाण है कि हमारी संस्कृति और आस्था का प्रकृति से कितना जुड़ाव है। मेरी प्रार्थना है कि छठी मइया सबकी समृद्धि और सबके कल्याण का आशीर्वाद दें। #MannKiBaat ,Twitter Media Studio,False,hi,0.0,4330,1468,15442,90
False,2022-10-30 06:12:45+00:00,"பெருமதிப்பிற்குரிய  பசும்பொன் முத்துராமலிங்க தேவரை அவரது குருபூஜை நாளில் வணங்குகிறேன். சமூக மேம்பாடு, விவசாயிகள் நலன், வறுமை ஒழிப்பு முதலியவை உட்பட நம் தேசத்திற்காக அவர் ஆற்றிய தலைசிறந்த பங்களிப்பை நினைவு கூர்கிறேன். அவரது கொள்கைகள் நம்மை தொடர்ந்து ஊக்குவிக்கும்.",Twitter for iPhone,False,ta,0.0,3978,1383,15974,84
False,2022-10-30 06:12:30+00:00,"I bow to the great Pasumpon Muthuramalinga Thevar on the occasion of his Guru Pooja. I also recall his outstanding contribution to our nation, particularly in furthering social empowerment, farmer welfare and removing poverty. His ideals will always inspire us.",Twitter for iPhone,False,en,0.37500000000000006,4231,1416,23327,52
False,2022-10-30 05:30:12+00:00,Sharing this month's #MannKiBaat. Do tune in. ,Twitter Media Studio,False,en,0.0,3664,1591,10148,179
False,2022-10-30 04:43:49+00:00,Addressing the Rozgar Mela in Jammu and Kashmir. Such initiatives will open up new avenues for youth in the region. ,Twitter Media Studio,False,en,0.04545454545454545,3031,1541,10074,69
False,2022-10-30 01:53:01+00:00,"सूर्यदेव और प्रकृति की उपासना को समर्पित महापर्व छठ की सभी देशवासियों को हार्दिक शुभकामनाएं। भगवान भास्कर की आभा और छठी मइया के आशीर्वाद से हर किसी का जीवन सदैव आलोकित रहे, यही कामना है।",Twitter for iPhone,False,hi,0.0,12132,3426,74617,322
False,2022-10-29 16:53:26+00:00,Tune in tomorrow at 11 AM. #MannKiBaat ,Twitter for iPhone,False,en,0.0,4379,2041,21104,143
False,2022-10-29 16:52:03+00:00,"Tomorrow, 30th October will always be remembered as a special day in our quest to attain Atmanirbharta and emerging as a hub for next-gen infrastructure relating to aviation sector. Looking forward to the programme in Vadodara. ",Twitter for iPhone,False,en,0.35714285714285715,4577,2381,24717,89
False,2022-10-29 16:50:14+00:00,"सीआरपीएफ जवानों की यह पहल हर किसी को प्रेरित करने वाली है। सुरक्षा प्रहरी के रूप में पर्यावरण संरक्षण का उनका यह प्रयास देशभर के लिए एक मिसाल है। @crpfindia 
",Twitter for iPhone,False,hi,0.0,2704,1487,8904,30
False,2022-10-29 10:53:21+00:00,"Was happy to speak with HH Amir @TamimBinHamad of Qatar. Thanked him for his gracious Diwali greetings, and conveyed best wishes for a successful @FIFAWorldCup in Qatar. We agreed to jointly celebrate 50 yrs of India-Qatar diplomatic relations in 2023.",Twitter for iPhone,False,en,0.85,3863,1621,20893,70
False,2022-10-29 06:41:41+00:00,My remarks at the Gujarat Rozgar Mela. Congratulations to the newly inducted appointees. ,Twitter Media Studio,False,en,0.13636363636363635,4938,1840,18009,83
False,2022-10-28 10:34:53+00:00,Expansion of Hazira Plant augurs well for the steel industry and the country's economy. ,Twitter Media Studio,False,en,0.0,5063,1740,17110,62
False,2022-10-28 05:10:14+00:00,Addressing Chintan Shivir of Home Ministers of states being held in Haryana. ,Twitter Media Studio,False,en,0.0,6227,2298,21183,121
False,2022-10-27 14:43:00+00:00,Glad to speak to @RishiSunak today. Congratulated him on assuming charge as UK PM. We will work together to further strengthen our Comprehensive Strategic Partnership. We also agreed on the importance of early conclusion of a comprehensive and balanced FTA.,Twitter for iPhone,False,en,0.19999999999999998,12086,2769,86792,233
False,2022-10-27 02:06:48+00:00,भाई-बहन के अपार स्नेह और अटूट विश्वास के प्रतीक-पर्व भाई दूज की आप सभी को बहुत-बहुत शुभकामनाएं।,Twitter for iPhone,False,hi,0.0,10381,3583,83009,203
False,2022-10-26 15:15:50+00:00,"This is encouraging. With Indian music gaining popularity worldwide, there is a great opportunity to further grow in this sector. ",Twitter for iPhone,False,en,0.4,3226,1601,14055,46
False,2022-10-26 15:15:25+00:00,Making this scenic journey even more memorable! Great news for local tourism… ,Twitter for iPhone,False,en,0.48125,3844,1427,19408,46
False,2022-10-26 13:57:50+00:00,Tributes to Shree Vijay Vallabh Surishwer Ji Maharaj on his Jayanti. ,Twitter Media Studio,False,hi,0.0,3924,1446,15131,58
False,2022-10-26 13:10:28+00:00,"This is great! Congratulations, particularly to the people of Lakshadweep, for this feat. India’s coastline is remarkable and there is also a great amount of passion among our people to further coastal cleanliness. ",Twitter for iPhone,False,en,0.5433333333333333,5054,2011,27988,79
False,2022-10-26 13:08:34+00:00,ગુજરાતના લોકોને ખૂબ ખૂબ અભિનંદન...આ જળ શક્તિ પ્રત્યે લોકોનો ઉત્સાહ દર્શાવે છે. ,Twitter for iPhone,False,gu,0.0,2368,1419,9022,37
False,2022-10-26 02:50:44+00:00,"સૌ ગુજરાતીઓને નવા વર્ષની અંતઃકરણપૂર્વકની શુભેચ્છાઓ…!! 

આજથી શરૂ થતુ નવું વર્ષ આપના જીવનને પ્રકાશમય કરી પ્રગતિના પંથે દોરી જાય….નવા સંકલ્પો, નવી પ્રેરણાઓ તથા નવા લક્ષ્યો સાથે ગુજરાત હરહંમેશ સિદ્ધિના ઉચ્ચ  સોપાનો સર કરે તેવી અભિલાષા સાથે નૂતન વર્ષાભિનંદન...",Twitter for iPhone,False,gu,0.0,6075,2860,32105,217
False,2022-10-24 15:27:08+00:00,"Warmest congratulations @RishiSunak! As you become UK PM, I look forward to working closely together on global issues, and implementing Roadmap 2030. Special Diwali wishes to the 'living bridge' of UK Indians, as we transform our historic ties into a modern partnership.",Twitter for iPhone,False,en,0.1392857142857143,27060,5783,200306,1265
False,2022-10-24 15:04:50+00:00,Highlights from today’s Diwali celebrations in Kargil. Watch… ,Twitter Media Studio,False,en,0.0,11396,2773,66022,328
False,2022-10-24 15:03:16+00:00,Birthday wishes to our youthful and dynamic Minister @ianuragthakur Ji. He is making many efforts to improve the world of broadcasting and making India a sporting hub. Praying for his long and healthy life.,Twitter for iPhone,False,en,0.2375,3602,447,28446,54
False,2022-10-24 15:01:32+00:00,Wished Venkaiah Ji a happy Diwali. Always a delight to meet him. @MVenkaiahNaidu ,Twitter for iPhone,False,en,0.8,3701,1134,27722,39
False,2022-10-24 14:59:55+00:00,Exchanged Diwali greetings with former President Shri @ramnathkovind Ji ,Twitter for iPhone,False,en,0.0,4275,1601,33856,35
False,2022-10-24 14:58:54+00:00,Met Vice President Jagdeep Dhankhar Ji and conveyed Diwali greetings to him. @jdhankhar1 ,Twitter for iPhone,False,en,0.0,3594,1492,27601,31
False,2022-10-24 14:58:13+00:00,Called on Rashtrapati Ji and conveyed Diwali wishes to her. @rashtrapatibhvn ,Twitter for iPhone,False,en,0.0,5392,1424,51662,68
False,2022-10-24 12:32:09+00:00,"भारत के गौरव की शान,

तुम्हें देख हर भारतीय गर्व से भर जाता है। ",Twitter Media Studio,False,hi,0.0,4961,1815,19689,85
False,2022-10-24 12:25:47+00:00,"भारत के सामने, हमारी सेनाओं के सामने गुलामी की मानसिकता भी एक अवरोध बनकर खड़ी थी। देश आज इससे छुटकारा पाने में जुटा है। ",Twitter Media Studio,False,hi,0.0,3577,1487,12913,39
False,2022-10-24 12:25:30+00:00,"कारगिल ने यह दिखाया कि पहाड़ों की ऊंचाइयों पर बैठा दुश्मन भी भारतीय सेना के गगनचुंबी साहस और शौर्य के आगे कैसे बौना बन जाता है। जिस देश के सैनिकों का शौर्य इतना अनंत हो, उस राष्ट्र का अस्तित्व अमर और अटल ही होता है। ",Twitter Media Studio,False,hi,0.0,3165,1480,10979,34
False,2022-10-24 12:25:10+00:00,दिवाली का अर्थ है- आतंक के अंत का उत्सव! यही तो कारगिल ने भी किया था। ,Twitter Media Studio,False,hi,0.0,4082,1495,15420,51
False,2022-10-24 12:24:54+00:00,"पराक्रम और शौर्य से सिंचित कारगिल की पावन भूमि को नमन करने का भाव मुझे बार-बार अपने वीर बेटे-बेटियों के बीच खींच ले जाता है। एक ओर मातृभूमि की ममतामयी मिट्टी, तो दूसरी ओर उसे चंदन बनाकर माथे पर लगाने वाले देश के वीर जांबाज! ",Twitter Media Studio,False,hi,0.0,3095,1030,10711,30
False,2022-10-24 10:30:55+00:00,A group of soldiers from Tamil Nadu enthralled us with this amazing performance… ,Twitter Media Studio,False,en,0.6000000000000001,12090,2419,73702,583
False,2022-10-24 10:30:40+00:00,தமிழ்நாட்டைச் சேர்ந்த ராணுவ வீரர்கள் இந்த அற்புதமான செயலால் நம்மை வியக்க வைத்தனர்... ,Twitter Media Studio,False,ta,0.0,5870,1728,27439,249
False,2022-10-24 10:30:12+00:00,A little bit of Gujarat in Kargil! ,Twitter Media Studio,False,en,-0.234375,4231,1480,19067,71
False,2022-10-24 10:30:02+00:00,કારગીલમાં ગુજરાતી ગીતો….. ,Twitter Media Studio,False,gu,0.0,4347,1447,19046,86
False,2022-10-24 10:06:10+00:00,Interacted with our armed forces personnel and saw some of their innovations to make our forces even more modern. ,Twitter Web App,False,en,0.35,5033,1311,23915,69
False,2022-10-24 10:01:43+00:00,Sharing some more glimpses from the Diwali celebrations in Kargil. Met soldiers from all across India. Their courage and resolve inspires all our citizens. ,Twitter Web App,False,en,0.5,5331,1357,24391,69
False,2022-10-24 09:59:04+00:00,Diwali is even more special when celebrated with our brave soldiers. Here are some glimpses from Kargil. ,Twitter Web App,False,en,0.5017857142857143,9478,2102,56339,164
False,2022-10-24 06:25:16+00:00,A spirited Diwali in Kargil! ,Twitter Media Studio,False,in,0.625,29229,5622,164493,1850
False,2022-10-24 05:19:15+00:00,Privileged to spend Diwali with our brave Jawans in Kargil. ,Twitter Media Studio,False,en,0.8,6916,2197,26080,207
False,2022-10-24 01:22:22+00:00,दीपावली की आप सभी को ढेरों शुभकामनाएं। प्रकाश का यह पर्व हर किसी के जीवन में खुशियां और उत्तम स्वास्थ्य लेकर आए।,Twitter for iPhone,False,hi,0.0,18578,8683,129350,702
False,2022-10-24 01:14:18+00:00,Wishing everyone a Happy Diwali. Diwali is associated with brightness and radiance. May this auspicious festival further the spirit of joy and well-being in our lives. I hope you have a wonderful Diwali with family and friends.,Twitter for iPhone,False,en,0.65,11650,4485,75237,340
False,2022-10-23 17:21:11+00:00,The India team bags a well fought victory! Congratulations for an outstanding performance today. A special mention to @imVkohli for a spectacular innings in which he demonstrated remarkable tenacity. Best wishes for the games ahead.,Twitter for iPhone,False,en,0.6414285714285715,25646,2915,224418,414
False,2022-10-23 16:38:16+00:00,"अवधपुरी अति रुचिर बनाई।

देवन्ह सुमन बृष्टि झरि लाई।।

लाखों दीयों से जगमगा रही अयोध्या नगरी में भव्य और दिव्य दीपोत्सव का दृश्य मन को मोह लेने वाला है। ",Twitter for iPhone,False,hi,0.0,8105,2407,37480,169
False,2022-10-23 15:43:03+00:00,"जन्मभूमि मम पुरी सुहावनि। 

उत्तर दिसि बह सरजू पावनि॥

अयोध्या की सरयू आरती में शामिल होने का सौभाग्य मिला। ",Twitter for iPhone,False,hi,0.0,8455,2148,41164,173
False,2022-10-23 15:41:43+00:00,"श्रीरामलला के दर्शन और उसके बाद राजा राम का अभिषेक, ये सौभाग्य प्रभु श्रीराम की कृपा से ही मिलता है।

जब श्रीराम का अभिषेक होता है, तो हमारे भीतर उनके आदर्श एवं मूल्य और दृढ़ हो जाते हैं।

भगवान राम के अभिषेक के साथ ही उनका दिखाया पथ और प्रदीप्त हो उठता है। ",Twitter for iPhone,False,hi,0.0,5498,1564,21306,83
False,2022-10-23 15:20:11+00:00,श्रीराम जन्मभूमि तीर्थ क्षेत्र से जुड़े अपने मेहनती श्रमजीवियों से संवाद का सुअवसर मिला। आने वाली पीढ़ियां राष्ट्र निर्माण में उनके योगदान को याद करेंगी। ,Twitter for iPhone,False,hi,0.0,4725,1452,20151,50
False,2022-10-23 14:36:46+00:00,"श्रीराम जन्मभूमि तीर्थ क्षेत्र में चल रहे निर्माण कार्यों का निरीक्षण किया। यह एक अद्भुत भव्य परिसर बनने जा रहा है, जो संसार भर के श्रद्धालुओं को अपनी ओर आकर्षित करेगा। ",Twitter for iPhone,False,hi,0.0,7553,1946,35585,148
False,2022-10-23 13:59:55+00:00,अयोध्या की इस पावन धरती पर मुझे भगवान श्री रामलला की पूजा-अर्चना का सौभाग्य मिला। मैंने राष्ट्र की प्रगति और समस्त देशवासियों की कुशलता की कामना की। ,Twitter for iPhone,False,hi,0.0,12407,3176,74035,368
False,2022-10-23 13:20:06+00:00,श्रीराम भारत के कण-कण में हैं। जन-जन के मन में हैं। ,Twitter Media Studio,False,hi,0.0,9300,2661,36342,339
False,2022-10-23 12:29:31+00:00,May the divine blessings of Bhagwaan Shree Ram brighten our lives. Watch from Ayodhya... ,Twitter Media Studio,False,en,0.0,7128,2008,28223,215
False,2022-10-23 05:26:05+00:00,"Pained by the passing away of Shri Anand Mamani, the Deputy Speaker of the Karnataka Assembly. He was a formidable leader who worked extensively for social empowerment. He also worked to strengthen BJP across Karnataka. Condolences to his family and supporters. Om Shanti.",Twitter for iPhone,False,en,0.016666666666666666,4029,1278,23768,76
False,2022-10-23 04:02:43+00:00,Congratulations @NSIL_India @INSPACeIND @ISRO on the successful launch of our heaviest launch vehicle LVM3 with 36 OneWeb satellites meant for global connectivity. LVM3 exemplifies Atmanirbharta &amp; enhances India’s competitive edge in the global commercial launch service market.,Twitter for iPhone,False,en,0.1875,5822,1830,29146,127
False,2022-10-22 15:58:43+00:00,"अभी जब मैं उत्तराखंड गया तो सीमावर्ती गांव के अपने आदिवासी भाई-बहनों से भी मिला। वहां मुझे एक महिला सरपंच ने विशेष भोजपत्र भेंट किया, जिसमें उकेरी गई उनकी भावनाएं अभिभूत करने वाली हैं। ",Twitter for iPhone,False,hi,0.0,7173,2261,35970,118
False,2022-10-22 15:33:38+00:00,देशवासियों की आकांक्षाओं को पूरा करने के साथ ही हमारी सरकार का लक्ष्य यह भी है कि गरीब और मध्यम वर्ग के पैसे बचें। ,Twitter Media Studio,False,hi,0.0,2749,1336,9298,58
False,2022-10-22 15:33:10+00:00,पहले की सरकारों और हमारी सरकार में एक बहुत बड़ा फर्क है… ,Twitter Media Studio,False,hi,0.0,3324,2168,11944,132
False,2022-10-22 15:32:42+00:00,आज टैक्सपेयर्स को इस बात का संतोष है कि उनका पैसा सही जगह खर्च हो रहा है और देश की सेवा में काम आ रहा है। ,Twitter Media Studio,False,hi,0.0,2911,1982,9978,89
False,2022-10-22 15:31:24+00:00,धनतेरस का पावन अवसर आज मध्य प्रदेश के लाखों लोगों के लिए गृहप्रवेश का शुभ मुहूर्त लेकर आया। यह मेरा सौभाग्य है कि उनकी खुशी के इस पल का मैं भी साक्षी बना। ,Twitter for iPhone,False,hi,0.0,2665,1176,10768,40
False,2022-10-22 13:04:56+00:00,"Dhanteras also has a close association with health and wellness. In the recent years, India’s traditional medicines and Yoga have drawn global attention. I laud those working in these fields. Sharing my speech at the recent Global Ayush Summit. ",Twitter Web App,False,en,0.0,3038,1777,11609,45
False,2022-10-22 13:04:05+00:00,Greetings on the auspicious occasion of Dhanteras. May the people of our nation be blessed with abundance of good health and prosperity. May the spirit of wealth creation keep blossoming in our society.,Twitter Web App,False,en,0.7,6193,2249,38654,120
False,2022-10-22 12:01:38+00:00,ਮੈਂ ਉਨ੍ਹਾਂ ਦੇ ਪਿਆਰ ਭਰੇ ਸ਼ਬਦਾਂ ਲਈ ਉਨ੍ਹਾਂ ਦਾ ਦਿਲੋਂ ਧੰਨਵਾਦ ਕਰਦਾ ਹਾਂ ਅਤੇ ਸੰਗਤ ਨੂੰ ਭਰੋਸਾ ਦਿਵਾਉਂਦਾ ਹਾਂ ਕਿ ਅਸੀਂ ਗੁਰੂ ਸਾਹਿਬਾਨ ਦੇ ਦਰਸ਼ਨ-ਅਭਿਲਾਸ਼ੀ ਸੰਗਤਾਂ ਦੀ ਇੱਛਾ ਨੂੰ ਪੂਰਾ ਕਰਨ ਲਈ ਨਿਰੰਤਰ ਕਾਰਜ ਕਰਦੇ ਰਹਾਂਗੇ।,Twitter Web App,False,pa,0.0,948,1197,3509,6
False,2022-10-22 12:01:37+00:00,ਸ੍ਰੀ ਹੇਮਕੁੰਟ ਸਾਹਿਬ ਰੋਪਵੇਅ ਪ੍ਰਾਜੈਕਟ ਦਾ ਉਦਘਾਟਨ ਕੀਤੇ ਜਾਣ 'ਤੇ ਸਤਿਕਾਰਯੋਗ ਜਥੇਦਾਰ ਸ੍ਰੀ ਅਕਾਲ ਤਖ਼ਤ ਸਾਹਿਬ ਅਤੇ ਸਿੱਖ ਕੌਮ ਦੇ ਸਾਰੇ ਸਤਿਕਾਰਯੋਗ ਮੈਂਬਰਾਂ ਸਮੇਤ ਪ੍ਰਮੁੱਖ ਅਧਿਆਤਮਕ ਸ਼ਖਸੀਅਤਾਂ ਨੇ ਖੁਸ਼ੀ ਦਾ ਪ੍ਰਗਟਾਵਾ ਕੀਤਾ ਹੈ। ,Twitter Web App,False,pa,0.0,1563,1199,5862,28
False,2022-10-22 11:43:25+00:00,"Jathedar Sri Akal Takhat Sahib, respected members of the Sikh community including leading spiritual personalities have expressed joy on the Hemkund Sahib Ropeway. I thank them for their kind words and assure the Sangat we will keep working to fulfil the vision of the Guru Sahibs. ",Twitter for iPhone,False,en,0.4666666666666666,1917,1228,6548,32
False,2022-10-22 10:46:07+00:00,Honoured to join 'Grih Pravesh' and inauguration of houses built under PM Awas Yojana (Gramin) in Madhya Pradesh. ,Twitter Media Studio,False,en,0.0,3219,1489,10478,60
False,2022-10-22 07:22:30+00:00,A memorable visit to Devbhoomi Uttarakhand! Watch these highlights from Kedarnath and Badrinath. ,Twitter Media Studio,False,en,0.625,7135,2101,29010,172
False,2022-10-22 06:07:17+00:00,Addressing the Rozgar Mela where appointment letters are being handed over to the newly inducted appointees. ,Twitter Media Studio,False,en,0.13636363636363635,4560,1931,12876,152
False,2022-10-22 02:00:14+00:00,Birthday greetings to Shri @AmitShah Ji. As India’s Home Minister he is making numerous efforts for our nation’s progress. He is also doing commendable work in reforming the important cooperatives sector. May he lead a long and healthy life in service of our nation.,Twitter for iPhone,False,en,0.21250000000000002,8888,2238,53999,315
False,2022-10-21 11:55:34+00:00,देशवासियों से मेरी एक प्रार्थना… ,Twitter Media Studio,False,hi,0.0,12188,2911,44546,470
False,2022-10-21 11:37:59+00:00,Thank you for sharing this. Brings backs many memories. The resolve is of course the same! ,Twitter for iPhone,False,en,0.25,6181,1580,23911,80
False,2022-10-21 09:10:19+00:00,"Today, on Police Commemoration Day, I applaud the fortitude of our police forces and their monumental contribution in upholding law and order as well as helping people in challenging situations. I also salute those police personnel martyred in the line of duty.",Twitter Web App,False,en,0.5,4047,1487,14515,41
False,2022-10-21 09:08:45+00:00,"भूवैण्ठकृतावासं, देवदेवं जगत्पतिम्।

चतुर्वर्गप्रदातारं, श्रीबद्रीशं नमाम्यहम्।।

Prayed at Badrinath. ",Twitter Web App,False,mr,0.0,10281,2819,63428,296
