is Elon musk,created at,text,source,possibly sensitive,lang,sentiment,retweet count,reply count,like count,quote count
False,2022-09-13 17:19:09+00:00,"In sharp contrast, Democrats are fighting to put #PeopleOverPolitics – and we will never relent until we restore the rights of Roe as the law of the land.
",Twitter for iPhone,False,en,-0.125,389,107,1653,13
False,2022-09-13 17:19:09+00:00,"With Roe now out of their way, extreme MAGA Republicans are gleefully charging ahead with their deadly crusade to punish and control women’s health decisions.",Twitter for iPhone,False,en,-0.1625,407,107,2029,8
False,2022-09-13 17:19:08+00:00,"Meanwhile, House Republicans have overwhelmingly backed criminalizing abortion nationwide, rejecting women’s right to travel for health care and even eliminating the right to birth control.",Twitter for iPhone,False,en,0.35714285714285715,335,32,1567,5
False,2022-09-13 17:19:08+00:00,"Instead of fighting actual crime, Republicans would drag doctors off to prison, while forcing ER physicians to focus on the threat of prosecution instead of the emergency medical care owed their patients.",Twitter for iPhone,False,en,-0.03333333333333333,404,34,1740,10
False,2022-09-13 17:19:07+00:00,We are already seeing the agonizing reality of the radical bans enacted by radical right-wing state legislatures – and extreme MAGA Republicans in Congress clearly want to inflict this same suffering on every woman in every state.,Twitter for iPhone,False,en,-0.008333333333333326,288,30,1318,5
False,2022-09-13 17:19:07+00:00,"Make no mistake: if Republicans get the chance, they will work to pass laws even more draconian than this bill – just like the bans they have enacted in states like Texas, Mississippi and Oklahoma.",Twitter for iPhone,False,en,0.5,467,42,1925,10
False,2022-09-13 17:19:06+00:00,"The nationwide abortion ban proposal put forth today is the latest, clearest signal of extreme MAGA Republicans intent to criminalize women’s health freedom in all 50 states and arrest doctors for providing basic care.",Twitter for iPhone,False,en,0.08125,4506,1009,15548,179
False,2022-09-13 13:26:34+00:00,"As Americans mark today’s anniversary, let us honor both the memory of those stolen away by senseless violence and the profound courage of survivors across the country. Read my full statement on the 28th anniversary of the Violence Against Women Act here: ",Twitter Web App,False,en,0.21666666666666665,221,52,1004,10
False,2022-09-13 13:26:34+00:00,"This year, the Congress took another step forward – passing the long-overdue Violence Against Women Reauthorization Act. This legislation bolsters investments in violence prevention, strengthens services for survivors and empowers Tribal courts to prosecute non-Native abusers.",Twitter Web App,False,en,0.0,210,37,1168,5
False,2022-09-13 13:26:33+00:00,"In the years since it was signed into law, @HouseDemocrats have proudly fought to strengthen and expand this landmark legislation – determined to stamp out an epidemic of violence that still affects one in three women.",Twitter Web App,False,en,0.8,127,28,721,1
False,2022-09-13 13:26:33+00:00,"For 28 years, the Violence Against Women Act has stood as a pillar of justice and safety. Written, introduced and championed by @POTUS Biden in the Senate three decades ago, VAWA remains an invaluable tool in our nation’s fight against the horrors of domestic violence. ",Twitter Web App,False,en,0.0,824,292,3225,35
False,2022-09-12 20:45:56+00:00,"It is outrageous that, six decades after Griswold was decided, women must again fight against a radical Republican Party just to use birth control.

@HouseDemocrats passed our Right to Contraception Act to protect this freedom – but @HouseGOP overwhelmingly voted NO.",Twitter Web App,False,en,-0.07142857142857144,2759,1412,8956,170
False,2022-09-11 14:23:11+00:00,"Let us renew our resolve to build a future worthy of their memory: abundant in peace, free of hate and safer for all. Read my full statement here: ",Twitter for iPhone,False,en,0.14722222222222223,223,151,1417,11
False,2022-09-11 14:23:10+00:00,"While we pray that time may ease the grief and pain inflicted two decades ago, it cannot diminish our love for those taken from us or our debt to those heroes who gave their lives to save others.",Twitter for iPhone,False,en,-0.15000000000000002,191,63,1674,8
False,2022-09-11 14:23:10+00:00,"Recognizing our responsibility to those who donned a uniform in the wake of September 11th, @POTUS signed the Honoring our PACT Act last month – expanding access to life-saving care for millions of veterans across the country.",Twitter for iPhone,False,en,0.0,176,27,1320,5
False,2022-09-11 14:23:09+00:00,Congress has worked to honor those whose bravery lit our way through one of the darkest moments in American history: securing vital support for 9/11 heroes and their families with the James Zadroga 9/11 Health &amp; Compensation Act and the Never Forget the Heroes Act.,Twitter for iPhone,False,en,0.05,118,27,845,3
False,2022-09-11 14:23:08+00:00,"While images of smoke and rubble are forever etched into our collective memory, so too is evidence of America’s extraordinary resilience: first responders racing toward scenes of destruction, communities rallying together and a generation of patriots stepping forward to serve.",Twitter for iPhone,False,en,0.29166666666666663,110,25,827,4
False,2022-09-11 14:23:01+00:00,"On this morning 21 years ago, unfathomable acts of terror wreaked destruction on U.S. soil: shattering Americans’ sense of security and forever changing our nation.

As we remember the 3,000 precious souls stolen away from us, we pray for the families left behind.",Twitter for iPhone,False,en,0.033333333333333326,929,593,6131,45
False,2022-09-10 18:44:54+00:00,"Republicans want to gut Social Security and Medicare – threatening seniors' health and financial security.

Democrats will never relent in defending the right to a secure retirement. With our #InflationReductionAct, we are proudly bringing down health costs for our seniors.",Twitter for iPhone,False,en,0.22724867724867723,1624,2003,6031,157
False,2022-09-10 13:58:03+00:00,"Inspired by the Bay Area’s progress, Congress delivered game-changing infrastructure investments nationwide. Transportation is the #1 source of carbon pollution. Our Infrastructure Law is creating jobs &amp; rebuilding communities — essential to our fight against the #climatecrisis. ",Twitter for iPhone,False,en,0.0,120,108,991,14
False,2022-09-10 13:58:01+00:00,"With the Central Subway in Chinatown, San Francisco maintains its status as a smart, sustainable, spectacular model for the nation. This will be a deeply needed boon for a community hit hard by the pandemic – and racist conspiracy theories that sadly ensued. ",Twitter for iPhone,False,en,0.0037698412698412564,126,100,1159,7
False,2022-09-10 13:58:00+00:00,"This week, I joined @SecretaryPete, Mayor @LondonBreed and local transportation and community leaders to celebrate the new Central Subway Muni Metro line running through Chinatown. Our ride and tour was a thrilling preview of what this project brings to the Bay Area. ",Twitter for iPhone,False,en,0.09659090909090909,517,475,3562,42
False,2022-09-09 19:42:47+00:00,"Thanks to @HouseDemocrats, health care is more affordable and accessible than ever.
 
Our Rescue Plan dramatically lowered ACA premiums for 13 million Americans.
 
And now, our #InflationReductionAct is locking in those lower costs – saving a family of four up to $2,800 per year.",Twitter for iPhone,False,en,0.35833333333333334,1051,1498,4623,107
False,2022-09-08 21:05:10+00:00,"Join @SecretaryPete, @LondonBreed, local transportation and community leaders and me at the new Central Subway @SFMTA_Muni Metro Line as we discuss the progress of the project and the importance of investing in clean, safe, affordable public transit. ",Twitter Media Studio,False,en,0.16717171717171717,233,228,1247,11
False,2022-09-08 18:26:51+00:00,"May it be a comfort to her children, grandchildren, great grandchildren and the entire Royal Family that Americans join them in prayer at this sad time. ",Twitter Web App,False,en,0.10000000000000002,473,103,4516,15
False,2022-09-08 18:26:51+00:00,"Personally, it was an honor to be on the Floor of the House during her historic address to the Congress in 1991 and to welcome her as Speaker on her important visit to the United States in 2007, which deepened the special relationship between our nations.",Twitter Web App,False,en,0.3114285714285715,272,50,3566,1
False,2022-09-08 18:26:51+00:00,"Her extraordinary life and leadership will continue to inspire young women and girls in public service, now and for generations to come.",Twitter Web App,False,en,0.14444444444444446,236,11,2560,5
False,2022-09-08 18:26:50+00:00,"She took an important step toward hope and healing in 2011, when she made history as the first British monarch to visit Ireland in a century. Under history’s brightest spotlight, Queen Elizabeth offered a masterclass in grace and strength, power and poise.",Twitter Web App,False,en,0.21666666666666667,233,31,2459,11
False,2022-09-08 18:26:50+00:00,"Her Majesty capably shepherded the United Kingdom through great turbulence and transition. As the Head of the Commonwealth, she helped advance a new global order of security, prosperity and peace.",Twitter Web App,False,en,0.28409090909090906,183,16,1992,4
False,2022-09-08 18:26:50+00:00,"On behalf of the United States Congress, I extend our deepest and most sincere condolences to the Royal Family during this sad time. Queen Elizabeth embodied the highest spirit of civic duty: earning the reverence of her people and the respect of the world.",Twitter Web App,False,en,0.16666666666666666,270,14,2468,4
False,2022-09-08 18:26:49+00:00,"Today, Americans join the people of the United Kingdom in mourning the sad passing of Queen Elizabeth II. Over her seven decades on the throne, Her Majesty was a pillar of leadership in the global arena and a devoted friend of freedom.",Twitter Web App,False,en,-0.25,1681,539,14464,146
False,2022-09-07 23:27:35+00:00,.@HouseDemocrats continue our work to put #PeopleOverPolitics with our Bipartisan Safer Communities Law that closes gun loopholes and expands background checks — keeping guns out of dangerous hands and protecting families from harm.,Twitter for iPhone,False,en,-0.6,544,623,2525,41
False,2022-09-07 22:14:08+00:00,"Grateful for America's friendship with the Dutch people, the Congress looks forward to continuing our shared work forging a safer, healthier, more prosperous world for all.",Twitter for iPhone,False,en,0.5,94,66,826,2
False,2022-09-07 22:13:42+00:00,"We also discussed both the opportunities and challenges that social media presents to our society and to our children.
 
On these and other issues, we found common ground and shared values. ",Twitter for iPhone,False,en,-0.13055555555555556,126,86,1033,5
False,2022-09-07 22:13:38+00:00,"I commended the Netherlands' bold leadership on climate, and I proudly accepted Her Majesty's praise for our efforts – in California and across America – to build a sustainable future.",Twitter for iPhone,False,en,0.37777777777777777,69,31,560,3
False,2022-09-07 22:13:36+00:00,"Today, I had the honor of engaging in a working session with Her Majesty Queen Máxima of the Netherlands. ",Twitter for iPhone,False,en,0.4,396,287,3736,35
False,2022-09-07 21:43:50+00:00,"Join @LondonBreed, @UP4Life, gun violence prevention leaders and me in San Francisco for a press conference on @HouseDemocrats’ nationwide Gun Violence Prevention Day of Action to discuss the #SaferCommunities Act and the House-passed Assault Weapons Ban. ",Twitter Media Studio,False,en,0.1,237,164,820,7
False,2022-09-07 19:21:06+00:00,"As extreme MAGA Republicans work to rip away life-saving drugs, Democrats are fiercely defending health freedom, protecting access to health care and lowering the cost of prescription drugs.  Every day, Democrats are putting #PeopleOverPolitics. ",Twitter for iPhone,False,en,-0.125,851,255,3193,30
False,2022-09-07 19:21:05+00:00,"With the GOP’s utter disdain for our health, safety and freedom, it is only a matter of time that another drug, treatment, vaccine or health service becomes the next target of their extremism.",Twitter for iPhone,False,en,0.0,631,110,2948,8
False,2022-09-07 19:21:05+00:00,"Since then, House Republicans have plotted an unhinged, dangerous campaign to punish our most personal decisions, from abortion care to birth control and more.",Twitter for iPhone,False,en,0.1,508,52,2452,3
False,2022-09-07 19:21:04+00:00,This extreme MAGA ruling comes just months after the Republican-controlled Supreme Court discarded precedent and privacy in overturning Roe v. Wade.,Twitter for iPhone,False,en,-0.125,486,45,2273,5
False,2022-09-07 19:21:04+00:00,"This decision also threatens vital preventative health services guaranteed under the Affordable Care Act, including birth control, vaccinations and routine health screenings.",Twitter for iPhone,False,en,0.1,499,36,2371,0
False,2022-09-07 19:21:03+00:00,This disturbing decision amounts to open homophobia: unleashing unthinkable suffering and death specifically among the LGBTQ community.,Twitter for iPhone,False,en,-0.18333333333333335,696,83,3500,12
False,2022-09-07 19:21:02+00:00,"Today, a radical, Republican-appointed federal judge ruled that employers can deny coverage for PrEP: a drug proven to save lives from HIV/AIDS and a key strategy for ending the epidemic.",Twitter for iPhone,False,en,0.0,4723,1645,14443,389
False,2022-09-06 16:46:28+00:00,"The Republican-stacked Supreme Court overturning Roe opened the door to more right-wing attacks on women – including our right to contraception.

No one should be denied access to birth control. 

@HouseDemocrats’ Right to Contraception Act protects this fundamental freedom.",Twitter for iPhone,False,en,0.35714285714285715,1395,1572,5971,122
False,2022-09-05 13:06:37+00:00,"Under the leadership of the most pro-union President in our history, Democrats are also widening the path to prosperity by creating good-paying, union-protected jobs.
",Twitter for iPhone,False,en,0.5,142,147,776,6
False,2022-09-05 13:06:37+00:00,"The Democratic House has twice passed the Richard L. Trumka PRO Act to tear down these barriers and empower every American to fight for the just wages, fair benefits and fundamental dignity that they have earned.",Twitter for iPhone,False,en,0.18148148148148147,178,93,1107,5
False,2022-09-05 13:06:36+00:00,"Despite unions’ soaring popularity, Americans still face outrageous hurdles to exercising their most basic rights on the job – from union-busting corporations to broken, outdated labor laws.",Twitter for iPhone,False,en,-0.26,129,31,752,2
False,2022-09-05 13:06:36+00:00,"Indeed, seven in ten non-union workers would consider organizing if given the opportunity – and @HouseDemocrats are committed to giving them that chance.",Twitter for iPhone,False,en,0.0,79,25,556,0
False,2022-09-05 13:06:36+00:00,".@POTUS and Congressional Democrats are proud to fight alongside a burgeoning labor movement as we put #PeopleOverPolitics.

Because we know that the middle class is the backbone of our Democracy – and the middle class has a union label on it.",Twitter for iPhone,False,en,0.26666666666666666,80,36,449,0
False,2022-09-05 13:06:35+00:00,"This year, while marking the transformative achievements of America’s labor movement throughout our history, we celebrate an organizing wave that is reaching workplaces across the nation – from coffee shops and warehouses to newsrooms and ballparks.",Twitter for iPhone,False,en,0.0,60,17,264,1
False,2022-09-05 13:06:35+00:00,"On #LaborDay, our nation honors the skill, devotion and solidarity of the hard-working Americans who make up the heart of our economy and the foundation of our country’s strength. ",Twitter for iPhone,False,en,0.0,647,507,3318,33
False,2022-09-04 22:52:14+00:00,"Here’s @HouseGOP’s Extreme MAGA Agenda:

1. Criminalize women’s health care by banning abortion nationwide
2. Harm seniors by dismantling Social Security &amp; Medicare
3. Attack Democracy by undermining elections

Republicans are For Their Power. Democrats put #PeopleOverPolitics.",Twitter for iPhone,False,en,-0.04583333333333334,3113,2102,9900,214
False,2022-09-03 15:28:00+00:00,"Thanks to @POTUS and @HouseDemocrats commitment to #MakeItInAmerica, American manufacturing has come roaring back.
 
Since January 2021, our economy has added 660,000 manufacturing jobs. And major American companies have announced new plans to expand production on our shores.",Twitter for iPhone,False,en,0.06647727272727273,977,1401,4813,107
False,2022-09-02 16:06:20+00:00,"In August, America created 315,000 jobs – continuing our strong, steady job growth.
 
Democrats’ Rescue Plan &amp; Infrastructure Law sparked this robust recovery. Now, we’re building on this momentum with our job-creating, cost-cutting CHIPS &amp; Science and Inflation Reduction laws.",Twitter for iPhone,False,en,0.3,484,577,2453,32
False,2022-09-02 14:31:51+00:00,"Every day, Democrats are putting People Over Politics: lower costs, better-paying jobs and safer communities for all of America’s families. Read my full statement on the August Jobs Report here: ",Twitter for iPhone,False,en,0.35,141,145,666,9
False,2022-09-02 14:31:51+00:00,"Our CHIPS &amp; Science Act will create good-paying jobs in American semiconductor manufacturing &amp; technological innovation. Our #InflationReductionAct will deliver 9 million new jobs in clean energy, while slashing prescription drug costs for seniors &amp; energy bills for families.",Twitter for iPhone,False,en,0.16767676767676767,186,89,776,7
False,2022-09-02 14:31:50+00:00,"This robust and ongoing jobs recovery was sparked by Democrats’ American Rescue Plan and furthered by our Infrastructure Law. Now, we are building on this momentum to lower kitchen table costs and create more opportunities for our workers.",Twitter for iPhone,False,en,0.25,129,38,663,2
False,2022-09-02 14:31:50+00:00,"The August jobs numbers show that America is continuing its strong &amp; steady job growth. Under @POTUS, our nation has powered record-setting job creation: helping millions get back to work, while empowering Americans to get off the sidelines &amp; rejoin the workforce.",Twitter for iPhone,False,en,0.19999999999999998,974,863,5236,46
False,2022-09-02 02:22:46+00:00,"The American people are rejecting Republicans’ extreme MAGA agenda – instead, choosing Democrats’ unifying vision of #PeopleOverPolitics. Read my full statement on President Biden’s Address on Defending Democracy here: ",Twitter for iPhone,False,en,0.075,485,1317,2263,113
False,2022-09-02 02:22:45+00:00,"In stark contrast, under the strong leadership of @POTUS, Democrats have powered progress for America’s families. With our landmark laws to bring down costs, create better paying jobs and build safer communities, Democrats are demonstrating that Democracy can continue to deliver.",Twitter for iPhone,False,en,0.14444444444444443,411,330,2414,29
False,2022-09-02 02:22:44+00:00,"Extreme MAGA Republicans are orchestrating a sinister campaign. By criminalizing women's health care, ending Social Security &amp; Medicare &amp; undermining our elections, the GOP is working to turn back the clock on fundamental liberties while fanning the flames of violence &amp; division.",Twitter for iPhone,False,en,-0.14791666666666667,558,510,2228,68
False,2022-09-02 02:22:44+00:00,"Every American who cares about the integrity of our Democracy, the fairness of our economy, the safety of our communities and the health of our planet is grateful to the President for his values-based vision and patriotic leadership.",Twitter for iPhone,False,en,0.0,465,322,2746,33
False,2022-09-02 02:22:43+00:00,"Tonight, @POTUS Biden, in his inspiring and optimistic remarks, made crystal clear that our rights, our freedom and our Democracy are on the line.",Twitter for iPhone,False,en,0.3,4249,8997,28287,826
False,2022-09-01 20:03:43+00:00,"In the days ahead, we will continue to work with Chairman Pallone to address California’s concerns.
",Twitter for iPhone,False,en,0.0,63,57,369,3
False,2022-09-01 20:03:41+00:00,"California’s landmark privacy laws and the new kids age-appropriate design bill, both of which received unanimous and bipartisan support in both chambers, must continue to protect Californians — and states must be allowed to address rapid changes in technology.",Twitter for iPhone,False,en,0.13636363636363635,76,39,478,4
False,2022-09-01 20:03:39+00:00,"Proudly, California leads the nation not only in innovation, but also in consumer protection.  With so much innovation happening in our state, it is imperative that California continues offering and enforcing the nation’s strongest privacy rights.",Twitter for iPhone,False,en,0.3333333333333333,59,27,371,5
False,2022-09-01 20:03:35+00:00,"However, Governor Newsom, the California Privacy Protection Agency and top state leaders have pointed out the American Data Privacy and Protection Act does not guarantee the same essential consumer protections as California’s existing privacy laws.",Twitter for iPhone,False,en,0.125,47,11,304,2
False,2022-09-01 20:03:11+00:00,"The Energy and Commerce Committee is to be commended for its work on federal data privacy legislation.  Importantly, Democrats won the right for consumers for the first time to be able to seek damages in court for violations of their privacy rights.",Twitter for iPhone,False,en,0.35892857142857143,386,225,2088,19
False,2022-09-01 17:47:45+00:00,It was a pleasure to join @RepJoeNeguse at @NCAR_Science for a discussion on how Democrats’ Inflation Reduction Act is helping America combat the climate crisis by fueling scientific research and innovation across the country. ,Twitter for iPhone,False,en,0.0,156,184,949,15
False,2022-09-01 15:12:51+00:00,"While @HouseGOP plots a national abortion ban, @HouseDemocrats are defending health freedom.

While they seek to dismantle Social Security &amp; Medicare, we're slashing seniors' health costs.

While they attack Democracy, we're putting #PeopleOverPolitics.

The contrast is clear.",Twitter for iPhone,False,en,0.06666666666666668,1185,979,4726,87
False,2022-09-01 12:45:37+00:00,"Spearheaded by the @bamhtf, Congress will continue working, on a bipartisan basis, to support all those fighting to overcome addiction: combating stigma, expanding access to care and supporting the caregivers helping them on their journey toward recovery.",Twitter for iPhone,False,en,0.25,80,108,620,5
False,2022-09-01 12:45:37+00:00,"As our nation marks the beginning of #NationalRecoveryMonth, @HouseDemocrats stand with the millions of Americans battling substance use disorders.
 
Exacerbated by the trauma of the pandemic, the fight against addiction is more urgent than ever.",Twitter for iPhone,False,en,0.5,278,508,1692,33
False,2022-08-31 16:10:33+00:00,"Democrats are putting #PeopleOverPolitics: creating good-paying jobs as we return America to world leader status in chips manufacturing, rebuild our roads, bridges and transit systems, and combat the climate crisis.",Twitter for iPhone,False,en,0.0,928,1613,4631,100
False,2022-08-30 15:08:22+00:00,".@HouseDemocrats are working to create good-paying jobs &amp; make more products in America.

Our #BipartisanInfrastructureLaw creates millions of jobs rebuilding America’s roads, bridges &amp; transit systems.

The CHIPS &amp; Science Law brings semiconductor manufacturing back to the U.S.",Twitter for iPhone,False,en,0.25,563,690,2522,30
False,2022-08-29 14:45:35+00:00,"For decades, Democrats have fought to bring down the cost of prescription drugs.

Our #InflationReductionAct takes a giant step toward this goal: empowering Medicare to negotiate the price of prescription drugs &amp; ensuring seniors don’t pay more than $2000/yr for their medication.",Twitter for iPhone,False,en,0.11481481481481481,697,1007,3500,63
False,2022-08-28 13:58:15+00:00,"While @HouseGOP and special interests work to keep prices high for families, @HouseDemocrats put #PeopleOverPolitics by taking action to lower drug prices and bring down costs at the grocery store and gas pump, keeping more money in families' pockets.",Twitter for iPhone,False,en,0.1923174603174603,1021,1452,4414,103
False,2022-08-27 14:23:46+00:00,"Extreme MAGA Republicans only care about power. That’s why they want to:

- Criminalize women’s health care &amp; roll back marriage equality
- End Social Security &amp; Medicare
- Attack our Democracy &amp; undermine elections

@HouseDemocrats are fighting back &amp; put #PeopleOverPolitics.",Twitter for iPhone,False,en,-0.018333333333333333,1319,2355,5530,146
False,2022-08-26 19:16:46+00:00,"We have a responsibility to the next generation to ensure they will inherit a planet with clean air, clean water and limitless possibilities. With our Inflation Reduction Act, the Democratic Congress is meeting this responsibility and building a cleaner, greener future. ",Twitter for iPhone,False,en,0.18333333333333335,152,242,1102,14
False,2022-08-26 19:16:43+00:00,"This week, I joined @RepJimmyGomez at the Los Angeles Cleantech Incubator to discuss Democrats’ historic climate action in the #InflationReductionAct. ",Twitter for iPhone,False,en,0.05,203,272,1369,9
False,2022-08-26 15:32:37+00:00,"Democrats’ #InflationReductionAct has three parts:

1. Lowering the cost of health care
2. Delivering the historic climate action
3. Dramatically reducing the deficit.

And it’s all fully paid for simply by asking the ultra-rich and big corporations to pay their fair share.",Twitter Web App,False,en,0.15999999999999998,599,916,3005,71
False,2022-08-26 13:18:07+00:00,"We are committed to defending women’s rights, freedoms and rightful place at the decision-making table.
 
Because we know this truth: when women succeed, America succeeds.
 
Read my full statement on Women’s Equality Day: ",Twitter for iPhone,False,en,0.5249999999999999,158,119,976,10
False,2022-08-26 13:18:07+00:00,"Today, @HouseDemocrats are mobilizing for a Day of Action across the nation: a growing drumbeat of fierce opposition to these right-wing attacks. While Republicans seek to turn back the clock for women, House Democrats will never relent in our fight to put #PeopleOverPolitics.",Twitter for iPhone,False,en,0.05,155,80,1031,8
False,2022-08-26 13:18:06+00:00,"Unwavering in our commitment to reproductive justice, the Democratic House has passed landmark legislation to enshrine the protections of Roe v. Wade into law, establish a federal right to use birth control and reaffirm Americans’ right to access health care across state lines.",Twitter for iPhone,False,en,0.2857142857142857,93,29,615,4
False,2022-08-26 13:18:05+00:00,"As we celebrate this triumph in our history, women’s most basic rights and dignities remain under assault.
 
In the wake of the heart-wrenching Dobbs decision, Republicans have waged a dark crusade of punishment and control – even seeking to impose a national abortion ban.",Twitter for iPhone,False,en,0.11666666666666665,69,12,387,2
False,2022-08-26 13:18:05+00:00,"Today, American women proudly carry on the spirit of the heroes who came before us: marching in the streets, organizing in our communities and legislating in the halls of power.",Twitter for iPhone,False,en,0.4,53,9,395,2
False,2022-08-26 13:18:04+00:00,"Too often unsung in the American story, courageous women of color continued advancing that struggle for decades after – moving us ever closer to realizing our founding promise of liberty and justice for all.",Twitter for iPhone,False,en,0.0,66,12,408,0
False,2022-08-26 13:18:03+00:00,"In winning the right to vote more than a century ago, trailblazing suffragists tore down a seemingly immovable barrier to women’s full and equal citizenship in our Democracy.",Twitter for iPhone,False,en,0.24669312169312163,67,9,425,0
False,2022-08-26 13:18:02+00:00,"Today, the American people mark the 102nd anniversary of the 19th Amendment: a hard-won victory secured by generations of women bravely fighting to build a more perfect union. ",Twitter for iPhone,False,en,0.575,870,307,4041,58
False,2022-08-25 21:29:35+00:00,"Our #AmericanRescuePlan powered unprecedented job growth with 9.4 million jobs since January 2021.

Now, @HouseDemocrats are maintaining this momentum: creating millions of good-paying jobs with our Bipartisan Infrastructure Law, CHIPS &amp; Science Law &amp; Inflation Reduction Law.",Twitter for iPhone,False,en,0.6,587,534,2510,29
False,2022-08-25 19:09:09+00:00,"Join @RepJimmyGomez and me at the @LAIncubator in Los Angeles to highlight the climate action taken with the #InflationReductionAct, which is the largest investment in climate in American history. ",Twitter Media Studio,False,en,0.05,211,211,883,16
False,2022-08-24 17:35:52+00:00,"Join local public health leaders, San Franciscans who will benefit from lower costs and me for a press conference celebrating the health care provisions in the #InflationReductionAct which will lower health care and prescription drug costs. ",Twitter Media Studio,False,en,0.0,181,350,743,9
False,2022-08-24 16:04:13+00:00,"Democrats will continue fighting for strong K-12 public schools, affordable community college and lifetime learning for workers, so that every American can succeed in the 21st Century.
",Twitter for iPhone,False,en,0.10833333333333332,100,126,590,10
False,2022-08-24 16:04:12+00:00,"Our American Rescue Plan invested nearly $40 billion in colleges and universities – with substantial funding for Minority Serving Institutions.

Democrats secured a $400 increase in the maximum Pell Grant, and our CHIPS &amp; Science Act is widening the pathway to a STEM education.",Twitter for iPhone,False,en,0.05,109,124,721,7
False,2022-08-24 16:04:11+00:00,"This action will help those most in need, easing a financial burden disproportionately harming women and people of color.

Guided by @POTUS' commitment to justice and equity, Democrats are opening the gates of higher education for those who have long been left behind.",Twitter for iPhone,False,en,0.05714285714285713,67,57,468,4
False,2022-08-24 16:04:11+00:00,".@POTUS’ bold action is a strong step in Democrats’ fight to expand access to higher education.

By delivering historic targeted student debt relief to millions of borrowers, more working families will be able to meet their kitchen table needs as they recover from the pandemic. ",Twitter for iPhone,False,en,0.30238095238095236,417,930,2239,87
False,2022-08-24 15:23:45+00:00,"Today, Congress extends our warmest wishes to the people of Ukraine as they celebrate 31 years of independence.

America remains unwavering in our support for Ukraine’s courageous fight to defeat tyranny and defend democracy — for their nation and for the world.

Slava Ukraini!",Twitter for iPhone,False,en,0.0,735,588,4567,42
False,2022-08-23 19:57:48+00:00,"As @POTUS prepares to host a White House Conference on Hunger, Nutrition and Health next month, @HouseDemocrats are committed to seizing this opportunity.

Working together, we will not relent until we secure for our children a future free from the suffering of hunger. ",Twitter for iPhone,False,en,0.16,117,201,838,10
False,2022-08-23 19:57:45+00:00,"Yesterday, I had the privilege of visiting the @SFMFoodBank alongside @RepMcGovern and localleaders in the fight against hunger.

Hunger is a painful, daily reality from coast to coast. Such profound injustice demands action from each of us. ",Twitter for iPhone,False,en,-0.10333333333333332,316,683,1954,34
False,2022-08-22 19:58:29+00:00,"Join @RepMcGovern, community leaders and me at the @SFMFoodBank for a roundtable discussion and listening session on the work being done to combat hunger and food insecurity ahead of the @WhiteHouse Conference on Hunger, Nutrition and Health. ",Twitter Media Studio,False,en,0.0,214,359,845,14
False,2022-08-22 18:32:45+00:00,".@HouseDemocrats are taking strong action to put #PeopleOverPolitics: working to bring down the costs of prescription drugs, food and fuel so working families have breathing room in their budgets.

But @HouseGOP voted against this action: siding with corporations over families.",Twitter for iPhone,False,en,0.11944444444444444,700,915,2813,45
False,2022-08-21 17:25:34+00:00,"The climate crisis has reached code red — and Democrats are fighting back.

Our bold new law, the #InflationReductionAct, will create 9 million good-paying jobs slashing carbon pollution by 40% by 2030 while powering America toward a sustainable clean energy future.",Twitter for iPhone,False,en,0.1393939393939394,1091,3246,5504,272
False,2022-08-20 17:55:40+00:00,"Big corporations are pushing up prices &amp; squeezing working families while reaping record profits.

@HouseDemocrats put #PeopleOverPolitics: working to bring down costs &amp; getting more money in families’ pockets, while giving the people’s interest leverage over special interest.",Twitter for iPhone,False,en,0.17539682539682538,809,1449,3554,122
False,2022-08-19 22:30:10+00:00,"Last year, nearly 65 million Americans received Social Security benefits. Yet, the Extreme MAGA Republicans continue to blurt out their dangerous plans to dismantle Social Security and Medicare.
",Twitter for iPhone,False,en,-0.09305555555555556,901,698,2587,84
False,2022-08-19 17:47:54+00:00,"Democrats’ #InflationReductionAct is a robust cost-cutting package that meets this moment: ensuring that our families thrive and that our planet survives.

But every single Republican — House and Senate — voted against this resounding victory For the People.",Twitter for iPhone,False,en,-0.07142857142857142,805,1324,3535,87
False,2022-08-19 01:16:46+00:00,"From the Industrial Revolution to the Digital Age, America has led the world to one breakthrough after another. 
 
This landmark legislation is carrying on that proud tradition – reinvigorating American innovation and investing in our nation's brightest minds.",Twitter for iPhone,False,en,0.26666666666666666,143,139,931,8
False,2022-08-19 01:16:45+00:00,"Today, I joined @RepAnnaEshoo and STEM leaders from across the Bay Area to celebrate Democrats' CHIPS and Science Act – a monumental step toward meeting and beating the challenges of the 21st Century. ",Twitter for iPhone,False,en,0.0,375,370,2356,28
False,2022-08-18 16:56:06+00:00,"Join @RepAnnaEshoo, local science &amp; technology leaders &amp; me to celebrate the enactment of the #CHIPSandScience Act, legislation to turbocharge American innovation &amp; manufacturing, expand &amp; diversify our STEM workforce &amp; invest in semiconductor production. ",Twitter Media Studio,False,en,0.0,252,201,821,11
False,2022-08-18 14:13:16+00:00,"The American people deserve a government that protects hard-working families – not billionaires and special interests. That’s why @HouseDemocrats put #PeopleOverPolitics: lowering costs, creating better-paying jobs and building safer communities.",Twitter for iPhone,False,en,0.17857142857142858,820,1726,4691,138
